"id","game_id","timestamp","player_count","on_sale","discount_percent","original_price","final_price","estimated_owners","id","name"
"2213","281990","1745031780","13428","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2214","2379780","1745031781","19606","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2215","39210","1745031781","23626","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2216","306130","1745031781","13502","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2217","270880","1745031782","10136","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2218","1091500","1745031783","24954","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2219","730","1745035289","783189","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2220","570","1745035290","326003","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2221","440","1745035291","45630","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2222","578080","1745035292","215243","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2223","1172470","1745035292","106560","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2224","2767030","1745035293","215719","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2225","3240220","1745035294","45242","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2226","250900","1745035294","18219","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2227","3164500","1745035295","176469","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2228","1174180","1745035296","39621","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2229","2495100","1745035297","1424","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2230","1245620","1745035298","37973","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2231","1151340","1745035298","8024","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2232","2933620","1745035298","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2233","1144200","1745035299","11075","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2234","1449850","1745035300","25465","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2235","281990","1745035300","13503","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2236","2379780","1745035301","18675","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2237","39210","1745035301","21825","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2238","306130","1745035302","12726","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2239","270880","1745035303","9356","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2240","1091500","1745035303","25049","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2241","730","1745038818","864004","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2242","570","1745038819","336126","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2243","440","1745038819","44534","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2244","578080","1745038820","267092","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2245","1172470","1745038820","111615","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2246","2767030","1745038821","196600","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2247","3240220","1745038821","48234","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2248","250900","1745038821","18356","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2249","3164500","1745038822","158388","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2250","1174180","1745038822","40099","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2251","2495100","1745038823","1301","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2252","1245620","1745038823","37659","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2253","1151340","1745038824","7409","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2254","2933620","1745038824","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2255","1144200","1745038825","10374","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2256","1449850","1745038825","26404","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2257","281990","1745038826","13732","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2258","2379780","1745038827","17275","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2259","39210","1745038827","19298","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2260","306130","1745038828","12077","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2261","270880","1745038828","8130","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2262","1091500","1745038829","25116","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2263","730","1745042628","988687","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2264","570","1745042628","353747","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2265","440","1745042629","41378","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2266","578080","1745042629","353200","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2267","1172470","1745042630","119485","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2268","2767030","1745042630","164287","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2269","3240220","1745042630","51423","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2270","250900","1745042631","17528","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2271","3164500","1745042631","134235","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2272","1174180","1745042632","40863","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2273","2495100","1745042632","1142","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2274","1245620","1745042633","37071","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2275","1151340","1745042634","6869","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2276","2933620","1745042634","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2277","1144200","1745042635","9481","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2278","1449850","1745042635","26077","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2279","281990","1745042636","13735","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2280","2379780","1745042636","15447","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2281","39210","1745042637","16918","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2282","306130","1745042637","11644","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2283","270880","1745042638","6992","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2284","1091500","1745042639","25041","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2285","730","1745046093","1081962","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2286","570","1745046094","376759","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2287","440","1745046094","41767","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2288","578080","1745046095","415840","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2289","1172470","1745046096","128008","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2290","2767030","1745046097","136230","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2291","3240220","1745046097","53614","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2292","250900","1745046097","17189","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2293","3164500","1745046098","117098","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2294","1174180","1745046098","41851","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2295","2495100","1745046099","1393","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2296","1245620","1745046099","36964","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2297","1151340","1745046099","6509","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2298","2933620","1745046100","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2299","1144200","1745046100","8629","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2300","1449850","1745046101","25518","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2301","281990","1745046101","13989","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2302","2379780","1745046102","14202","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2303","39210","1745046102","15191","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2304","306130","1745046102","11607","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2305","270880","1745046103","6343","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2306","1091500","1745046104","25248","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2307","730","1745049687","1140875","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2308","570","1745049688","400615","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2309","440","1745049688","42000","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2310","578080","1745049689","453474","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2311","1172470","1745049689","133482","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2312","2767030","1745049690","110603","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2313","3240220","1745049690","55077","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2314","250900","1745049690","17875","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2315","3164500","1745049691","104239","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2316","1174180","1745049691","43365","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2317","2495100","1745049691","1181","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2318","1245620","1745049692","37547","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2319","1151340","1745049693","6424","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2320","2933620","1745049693","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2321","1144200","1745049693","8144","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2322","1449850","1745049694","25154","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2323","281990","1745049694","14372","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2324","2379780","1745049695","13533","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2325","39210","1745049695","13959","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2326","306130","1745049696","11851","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2327","270880","1745049696","5971","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2328","1091500","1745049697","25792","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2329","730","1745053414","1193014","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2330","570","1745053415","423617","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2331","440","1745053415","42444","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2332","578080","1745053416","444505","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2333","1172470","1745053416","131602","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2334","2767030","1745053416","95941","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2335","3240220","1745053417","56196","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2336","250900","1745053417","19754","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2337","3164500","1745053417","100745","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2338","1174180","1745053418","45458","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2339","2495100","1745053418","1121","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2340","1245620","1745053418","38870","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2341","1151340","1745053419","6614","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2342","2933620","1745053419","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2343","1144200","1745053420","8145","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2344","1449850","1745053420","25633","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2345","281990","1745053420","15049","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2346","2379780","1745053421","13550","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2347","39210","1745053421","13261","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2348","306130","1745053421","12474","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2349","270880","1745053422","5818","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2350","1091500","1745053422","26843","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2351","730","1745056939","1187334","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2352","570","1745056940","438515","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2353","440","1745056940","42678","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2354","578080","1745056941","404032","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2355","1172470","1745056941","125584","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2356","2767030","1745056942","97041","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2357","3240220","1745056942","55990","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2358","250900","1745056943","21169","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2359","3164500","1745056944","103827","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2360","1174180","1745056944","46275","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2361","2495100","1745056945","1134","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2362","1245620","1745056945","39189","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2363","1151340","1745056945","6640","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2364","2933620","1745056946","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2365","1144200","1745056946","8256","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2366","1449850","1745056947","25843","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2367","281990","1745056948","15434","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2368","2379780","1745056948","13721","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2369","39210","1745056949","13280","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2370","306130","1745056949","13110","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2371","270880","1745056950","5851","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2372","1091500","1745056950","27320","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2373","730","1745060514","1225930","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2374","570","1745060514","458458","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2375","440","1745060515","46094","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2376","578080","1745060516","421860","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2377","1172470","1745060516","127596","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2378","2767030","1745060516","95171","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2379","3240220","1745060517","57110","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2380","250900","1745060517","22779","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2381","3164500","1745060518","109638","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2382","1174180","1745060518","47910","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2383","2495100","1745060519","1148","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2384","1245620","1745060519","40346","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2385","1151340","1745060520","6985","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2386","2933620","1745060520","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2387","1144200","1745060520","8888","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2388","1449850","1745060521","27159","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2389","281990","1745060521","16080","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2390","2379780","1745060522","14341","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2391","39210","1745060522","13811","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2392","306130","1745060523","13730","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2393","270880","1745060523","6055","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2394","1091500","1745060524","28460","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2395","730","1745064218","1375051","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2396","570","1745064218","494123","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2397","440","1745064219","47234","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2398","578080","1745064219","543338","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2399","1172470","1745064219","148501","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2400","2767030","1745064220","100911","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2401","3240220","1745064220","63317","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2402","250900","1745064221","24350","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2403","3164500","1745064221","119278","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2404","1174180","1745064221","52077","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2405","2495100","1745064222","1265","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2406","1245620","1745064222","44527","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2407","1151340","1745064222","7740","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2408","2933620","1745064223","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2409","1144200","1745064223","10409","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2410","1449850","1745064223","29067","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2411","281990","1745064224","17339","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2412","2379780","1745064224","15372","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2413","39210","1745064224","15230","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2414","306130","1745064225","14867","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2415","270880","1745064225","6692","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2416","1091500","1745064226","30841","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2417","730","1745067665","1584635","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2418","570","1745067666","537963","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2419","440","1745067666","48531","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2420","578080","1745067667","683857","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2421","1172470","1745067667","174519","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2422","2767030","1745067668","112791","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2423","3240220","1745067668","70549","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2424","250900","1745067669","25972","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2425","3164500","1745067669","129662","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2426","1174180","1745067670","57539","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2427","2495100","1745067670","1439","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2428","1245620","1745067671","49750","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2429","1151340","1745067672","8243","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2430","2933620","1745067672","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2431","1144200","1745067673","12200","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2432","1449850","1745067673","31111","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2433","281990","1745067673","18666","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2434","2379780","1745067674","16665","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2435","39210","1745067674","16873","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2436","306130","1745067675","15825","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2437","270880","1745067675","7350","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2438","1091500","1745067676","33910","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2439","730","1745071348","1727112","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2440","570","1745071349","586339","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2441","440","1745071350","45757","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2442","578080","1745071351","777210","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2443","1172470","1745071351","194097","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2444","2767030","1745071352","131651","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2445","3240220","1745071353","77815","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2446","250900","1745071353","28004","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2447","3164500","1745071354","144719","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2448","1174180","1745071354","63223","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2449","2495100","1745071355","1577","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2450","1245620","1745071355","55526","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2451","1151340","1745071356","9448","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2452","2933620","1745071357","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2453","1144200","1745071357","14010","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2454","1449850","1745071358","32093","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2455","281990","1745071359","19909","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2456","2379780","1745071359","18405","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2457","39210","1745071360","18729","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2458","306130","1745071361","16876","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2459","270880","1745071361","8311","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"2460","1091500","1745071362","37413","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"2461","730","1745074850","1669750","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"2462","570","1745074850","617423","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"2463","440","1745074851","49802","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"2464","578080","1745074851","735620","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"2465","1172470","1745074851","189884","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"2466","2767030","1745074852","143786","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"2467","3240220","1745074852","77198","false","0","2999","2999","0 .. 20,000","3240220","Grand Theft Auto V"
"2468","250900","1745074853","28804","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"2469","3164500","1745074853","159222","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"2470","1174180","1745074854","64422","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"2471","2495100","1745074854","1731","true","20","3999","3199","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"2472","1245620","1745074854","57270","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"2473","1151340","1745074855","9884","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"2474","2933620","1745074855","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"2475","1144200","1745074855","14767","true","50","4999","2499","2,000,000 .. 5,000,000","1144200","Ready or Not"
"2476","1449850","1745074856","31572","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"2477","281990","1745074856","20299","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"2478","2379780","1745074857","19855","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"2479","39210","1745074857","20346","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"2480","306130","1745074857","17952","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"2481","270880","1745074858","9137","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
